invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
16470,PRE03,President Hotel -Cape Town ,2021-06-15,2021-05-15,2021-06-14,International,4,1511,54.84
16484,PRI01,Primi World ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,6,783,9.82
16484,PRI01,Primi World ,2021-06-15,2021-05-15,2021-06-14,National,43,5599,62.34
16484,PRI01,Primi World ,2021-06-15,2021-05-15,2021-06-14,Local,122,15488,100.36
16484,PRI01,Primi World ,2021-06-15,2021-05-15,2021-06-14,Special,29,16179,87.64
16484,PRI01,Primi World ,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16484,PRI01,Primi World ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,601,58190,729.61
16502,PRO04,Property Futures CC T/A FPS Properties,2021-06-15,2021-05-15,2021-06-14,Local,2,95,0.25
16502,PRO04,Property Futures CC T/A FPS Properties,2021-06-15,2021-05-15,2021-06-14,National,3,469,2.16
16502,PRO04,Property Futures CC T/A FPS Properties,2021-06-15,2021-05-15,2021-06-14,Special,4,703,4.70
16502,PRO04,Property Futures CC T/A FPS Properties,2021-06-15,2021-05-15,2021-06-14,Local,118,11062,35.56
16502,PRO04,Property Futures CC T/A FPS Properties,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,381,40327,438.79
16502,PRO04,Property Futures CC T/A FPS Properties,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,54,9186,99.81
16502,PRO04,Property Futures CC T/A FPS Properties,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,35,0.38
16502,PRO04,Property Futures CC T/A FPS Properties,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,295.00
16274,PRO02,Proplink SA (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16278,QPS2,QPS Services (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,778,86086,593.88
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,International,9,1167,49.53
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2082,145463,1586.29
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,1,2,0.01
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,75,22148,154.56
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,8,691,7.53
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,National,731,87049,289.35
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,27,965,10.58
16324,QUA01,Quantum Products and Packaging (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,International,1,65,1.80
16326,QUA03,Quantum Products and Packaging (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16326,QUA03,Quantum Products and Packaging (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,National,125,13969,35.92
16326,QUA03,Quantum Products and Packaging (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,National,1,40,0.10
16326,QUA03,Quantum Products and Packaging (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Special,1,12,0.11
16326,QUA03,Quantum Products and Packaging (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Local,31,2641,13.03
16326,QUA03,Quantum Products and Packaging (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,7,459,5.02
16326,QUA03,Quantum Products and Packaging (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,161,11025,120.24
16325,QUA02,Quatum Products and Packaging (PTY) LTD Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,8,334,3.66
16325,QUA02,Quatum Products and Packaging (PTY) LTD Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1299,123784,1347.65
16325,QUA02,Quatum Products and Packaging (PTY) LTD Johannesburg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,240,2.61
16325,QUA02,Quatum Products and Packaging (PTY) LTD Johannesburg,2021-06-15,2021-05-15,2021-06-14,National,831,102517,311.50
16325,QUA02,Quatum Products and Packaging (PTY) LTD Johannesburg,2021-06-15,2021-05-15,2021-06-14,Special,19,3216,25.09
16325,QUA02,Quatum Products and Packaging (PTY) LTD Johannesburg,2021-06-15,2021-05-15,2021-06-14,Wireless Connectivity,0,0,2850.00
16325,QUA02,Quatum Products and Packaging (PTY) LTD Johannesburg,2021-06-15,2021-05-15,2021-06-14,Local,232,28827,290.00
16452,RAD04,Radio Holland South Africa (PTY LTD Mosselbay,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,0.00
16452,RAD04,Radio Holland South Africa (PTY LTD Mosselbay,2021-06-15,2021-05-15,2021-06-14,Local,13,993,2.52
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,VLAN,0,0,250.00
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,345,3.74
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,Special,33,13532,85.67
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,185,2.01
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,International,11,1994,91.05
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,Itemized Billing,0,0,30.00
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,National,72,7337,32.04
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,Local,128,16928,113.59
16407,RAD02,Radio Holland South Africa (Pty) Ltd - Cape Town ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,371,60562,657.83
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,National,1,16,0.10
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,VLAN,0,0,250.00
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,National,122,10203,60.22
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,International,2,349,0.39
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,Local,108,8995,69.61
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,81,6565,71.53
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,Itemized Billing,0,0,30.00
16408,RAD03,Radio Holland South Africa (PTY) LTD -Durban,2021-06-15,2021-05-15,2021-06-14,Special,11,3733,13.98
16457,RAD07,Radio Holland South Africa (PTY) LTD -Port Elizabeth,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16453,RAD05,Radio Holland South Africa (PTY) LTD Richards Bay,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,0.00
16453,RAD05,Radio Holland South Africa (PTY) LTD Richards Bay,2021-06-15,2021-05-15,2021-06-14,Local,4,336,0.86
16454,RAD06,Radio Holland South Africa (PTY) LTD St Helena,2021-06-15,2021-05-15,2021-06-14,Local,12,1036,2.64
16454,RAD06,Radio Holland South Africa (PTY) LTD St Helena,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,0.00
16300,RAI01,Rainers Realty CC,2021-06-15,2021-05-15,2021-06-14,Special,40,21674,134.53
16300,RAI01,Rainers Realty CC,2021-06-15,2021-05-15,2021-06-14,Local,81,7383,43.40
16300,RAI01,Rainers Realty CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,8,386,4.35
16300,RAI01,Rainers Realty CC,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16300,RAI01,Rainers Realty CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,817,65973,740.88
16300,RAI01,Rainers Realty CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,6,806,9.03
16300,RAI01,Rainers Realty CC,2021-06-15,2021-05-15,2021-06-14,National,5,916,9.43
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,19,0.16
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,National,6,702,3.81
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Local,141,20653,113.66
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Local,4,355,2.37
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Special,67,65497,403.81
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,5,1783,14.88
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,460,62856,525.81
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Call Recording - Hosted Call Recording  - Express 1000 - Ramot Centre ,0,0,350.00
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,117,24588,205.36
16461,RAMOT ,Ramot Centre ,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,295.00
16409,RCR01,RCR Motor Cycles (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,144,7968,87.01
16409,RCR01,RCR Motor Cycles (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,4,1132,7.87
16409,RCR01,RCR Motor Cycles (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,37,3288,14.20
16409,RCR01,RCR Motor Cycles (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,5,190,0.50
16409,RCR01,RCR Motor Cycles (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,16,331,3.69
16409,RCR01,RCR Motor Cycles (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,16,1389,13.32
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,4,404,4.74
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,Special,12,2849,18.81
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,Local,1,13,0.04
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,Local,165,20756,167.55
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,621,7.26
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,National,12,3120,22.37
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16194,RES01,Resource Think Tank t/a Seeff Welgedacht,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,211,26568,310.84
16437,REY01,Reynolds Bodyworks CC,2021-06-15,2021-05-15,2021-06-14,Special,9,2976,17.11
16437,REY01,Reynolds Bodyworks CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,135,8984,89.84
16437,REY01,Reynolds Bodyworks CC,2021-06-15,2021-05-15,2021-06-14,National,9,2172,15.32
16437,REY01,Reynolds Bodyworks CC,2021-06-15,2021-05-15,2021-06-14,Local,89,10684,81.32
16437,REY01,Reynolds Bodyworks CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,5,189,1.89
16437,REY01,Reynolds Bodyworks CC,2021-06-15,2021-05-15,2021-06-14,Local,1,34,0.15
16437,REY01,Reynolds Bodyworks CC,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16164,RIC01,RiceTic SA CC,2021-06-15,2021-05-15,2021-06-14,Local,174,21011,143.18
16164,RIC01,RiceTic SA CC,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16164,RIC01,RiceTic SA CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,10,0.14
16164,RIC01,RiceTic SA CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,713,79929,1001.89
16164,RIC01,RiceTic SA CC,2021-06-15,2021-05-15,2021-06-14,Special,44,16204,89.82
16164,RIC01,RiceTic SA CC,2021-06-15,2021-05-15,2021-06-14,National,14,1442,9.80
16406,RIC03,Rickety Bridge Country House & Conference Centre (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,11,1383,5.38
16406,RIC03,Rickety Bridge Country House & Conference Centre (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,2,150,0.57
16406,RIC03,Rickety Bridge Country House & Conference Centre (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,140,8092,88.39
16406,RIC03,Rickety Bridge Country House & Conference Centre (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,2,220,1.38
16406,RIC03,Rickety Bridge Country House & Conference Centre (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,295.00
16406,RIC03,Rickety Bridge Country House & Conference Centre (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,44,9061,40.03
16406,RIC03,Rickety Bridge Country House & Conference Centre (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,1,128,1.39
16406,RIC03,Rickety Bridge Country House & Conference Centre (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,60,2547,27.93
16405,RIC02,Rickety Bridge Winery (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,24,6931,44.66
16405,RIC02,Rickety Bridge Winery (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,147,6411,70.21
16405,RIC02,Rickety Bridge Winery (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,49,2666,19.69
16405,RIC02,Rickety Bridge Winery (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,376,36565,398.04
16405,RIC02,Rickety Bridge Winery (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,9,1802,13.13
16405,RIC02,Rickety Bridge Winery (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,190,17173,103.18
16405,RIC02,Rickety Bridge Winery (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,295.00
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,643,74447,538.80
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Call Recording - Hosted Call Recording - Enterprise 10000 - Right Side Up Distribution (PTY) LTD,0,0,795.00
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,4,295,2.43
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Virtual Access,3,118,0.34
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Virtual Access,389,41849,120.32
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,429,43423,356.75
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2692,182252,1502.28
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,297,43534,303.10
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,10,761,6.28
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,7,332,2.35
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,46,0.38
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,694,80697,609.57
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,1499.00
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Admin Fee,0,0,50.00
16368,RIG01,Right Side Up Distribution (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,3,56,0.53
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,116,13009,92.65
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,31,1978,16.32
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1867,104241,861.08
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,164,6702,55.64
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Call Recording - Hosted call recording  - Express 1000 - Right Side Up Distribution (PTY) LTD Cape Town,0,0,400.00
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,8,584,4.81
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,4,238,0.34
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,650,62820,430.34
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Virtual Access,46,3802,10.93
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Virtual Access,632,66193,190.42
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,4,83,0.70
16369,RIG02,Right Side Up Distribution (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,National,367,36981,275.30
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,National,350,40307,299.79
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Local,265,24848,182.63
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Local,1,31,0.26
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Call Recording - Hosted call recording  - Professional 4000 - Right Side Up Distribution (PTY) LTD Durban,0,0,400.00
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,77,3103,25.71
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,National,5,399,2.74
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,45,0.37
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,180,17064,140.24
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Special,3,1462,1.97
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Special,180,19892,130.13
16370,RIG03,Right Side Up Distribution (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1320,102723,845.45
16508,RIG04,Right Side Up Distribution- Marius,2021-06-15,2021-05-15,2021-06-14,National,2,850,6.95
16508,RIG04,Right Side Up Distribution- Marius,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,19,2406,19.75
16508,RIG04,Right Side Up Distribution- Marius,2021-06-15,2021-05-15,2021-06-14,Special,1,176,1.10
16508,RIG04,Right Side Up Distribution- Marius,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16508,RIG04,Right Side Up Distribution- Marius,2021-06-15,2021-05-15,2021-06-14,Local,8,865,6.07
16448,RPR01,RP Rosant Incorporated Attorneys ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,98,15354,192.29
16448,RPR01,RP Rosant Incorporated Attorneys ,2021-06-15,2021-05-15,2021-06-14,National,12,4925,61.45
16448,RPR01,RP Rosant Incorporated Attorneys ,2021-06-15,2021-05-15,2021-06-14,Local,44,5181,35.42
16448,RPR01,RP Rosant Incorporated Attorneys ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,67,0.84
16448,RPR01,RP Rosant Incorporated Attorneys ,2021-06-15,2021-05-15,2021-06-14,Special,19,6739,43.26
16448,RPR01,RP Rosant Incorporated Attorneys ,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 4 - 8 Lines,0,0,399.00
16350,RUM01,Rumpus CC,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16350,RUM01,Rumpus CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,45,11029,101.25
16322,SAN05,SANCA (WESTERN CAPE) ATHLONE,2021-06-15,2021-05-15,2021-06-14,National,1,8,0.05
16322,SAN05,SANCA (WESTERN CAPE) ATHLONE,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,213,16645,208.81
16322,SAN05,SANCA (WESTERN CAPE) ATHLONE,2021-06-15,2021-05-15,2021-06-14,Local,152,16964,78.58
16322,SAN05,SANCA (WESTERN CAPE) ATHLONE,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16322,SAN05,SANCA (WESTERN CAPE) ATHLONE,2021-06-15,2021-05-15,2021-06-14,Special,15,4710,33.42
16322,SAN05,SANCA (WESTERN CAPE) ATHLONE,2021-06-15,2021-05-15,2021-06-14,Itemized Billing,0,0,30.00
16319,SAN02,SANCA (WESTERN CAPE) BELLVILLE,2021-06-15,2021-05-15,2021-06-14,Special,12,4038,25.24
16319,SAN02,SANCA (WESTERN CAPE) BELLVILLE,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,81,21855,273.52
16319,SAN02,SANCA (WESTERN CAPE) BELLVILLE,2021-06-15,2021-05-15,2021-06-14,National,11,2350,18.16
16319,SAN02,SANCA (WESTERN CAPE) BELLVILLE,2021-06-15,2021-05-15,2021-06-14,Local,126,17684,58.77
16319,SAN02,SANCA (WESTERN CAPE) BELLVILLE,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16319,SAN02,SANCA (WESTERN CAPE) BELLVILLE,2021-06-15,2021-05-15,2021-06-14,Itemized Billing,0,0,30.00
16320,SANCA03,SANCA (WESTERN CAPE) KHAYELITSHA,2021-06-15,2021-05-15,2021-06-14,Local,18,2244,11.47
16320,SANCA03,SANCA (WESTERN CAPE) KHAYELITSHA,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,328,31056,389.32
16320,SANCA03,SANCA (WESTERN CAPE) KHAYELITSHA,2021-06-15,2021-05-15,2021-06-14,Itemized Billing,0,0,30.00
