invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
3920,GIL01,Giliomee INC,07/15/2018,06/15/2018,07/14/2018,Local,134,14243,69.72
3920,GIL01,Giliomee INC,07/15/2018,06/15/2018,07/14/2018,National,40,7909,67.75
3920,GIL01,Giliomee INC,07/15/2018,06/15/2018,07/14/2018,Special,13,2294,12.71
3920,GIL01,Giliomee INC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,213,21695,236.12
3920,GIL01,Giliomee INC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4189,SUT01,GR Sutherland and Assocaites (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4189,SUT01,GR Sutherland and Assocaites (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,National,54,6070,35.68
3922,SUT01,GR Sutherland and Assocaites (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3922,SUT01,GR Sutherland and Assocaites (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,National,54,6070,35.68
4102,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,104,1.15
3837,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,188,19041,207.18
4102,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,159,23691,150.20
3837,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,1,43,0.20
3837,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,4,1384,48.23
3837,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,159,23691,150.20
4102,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,188,19041,207.18
4102,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,4,1384,48.23
3837,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,21,7228,44.32
4102,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,1,43,0.20
4102,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,430.00
3837,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,104,1.15
4102,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,21,7228,44.32
3837,GRS01,GR Sutherland and Associates (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,430.00
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,4,114,1.26
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,19,2728,29.65
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,720,116849,662.58
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1123,148106,1610.29
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,3,310,0.97
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,International,5,1750,115.28
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Special,102,33887,198.50
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,4,0.05
3841,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,National,238,41342,341.30
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,4,114,1.26
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Special,102,33887,198.50
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,International,5,1750,115.28
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1123,148106,1610.29
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,4,0.05
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,19,2728,29.65
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,3,310,0.97
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,720,116849,662.58
4106,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,National,238,41342,341.30
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1749,90824,1066.98
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,382,41909,206.55
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,114,4354,51.34
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,National,258,29333,171.80
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,National,1,82,0.48
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Special,203,28991,288.66
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,4,298,1.25
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Special,101,2130,8.15
4125,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 4 - 8 Lines,0,0,440.00
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Special,101,2130,8.15
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,114,4354,51.34
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1749,90824,1066.98
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,382,41909,206.55
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,National,1,82,0.48
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,4,298,1.25
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 4 - 8 Lines,0,0,440.00
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,National,258,29333,171.80
3860,GRE01,Green Tissue (PTY) LTD Cape Town,07/15/2018,06/15/2018,07/14/2018,Special,203,28991,288.66
3861,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,88,9083,106.33
3861,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Local,11,1203,5.06
3861,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,331,33667,394.22
3861,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Local,46,6458,27.42
3861,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Special,1,51,0.18
3861,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Special,2,188,1.52
3861,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3861,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,National,63,5849,20.93
4126,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Local,46,6458,27.42
4126,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Local,11,1203,5.06
4126,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4126,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Special,2,188,1.52
4126,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,88,9083,106.33
4126,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,331,33667,394.22
4126,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,Special,1,51,0.18
4126,GRE03,Green Tissue (PTY) LTD Durban,07/15/2018,06/15/2018,07/14/2018,National,63,5849,20.93
3954,HAR01,Hartlief Continental Meat,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,249.00
3978,HAR01,Hartlief Continental Meat,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,249.00
4118,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,43,1444,18.19
4118,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4118,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,147,8328,104.63
4118,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Special,1,57,0.00
4118,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Special,10,1999,15.25
3853,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Local,49,4447,15.62
3853,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,43,1444,18.19
4118,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Local,346,43397,201.47
3853,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,147,8328,104.63
3853,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Local,346,43397,201.47
3853,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Special,1,57,0.00
3853,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3853,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Special,10,1999,15.25
4118,HAR03,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,07/15/2018,06/15/2018,07/14/2018,Local,49,4447,15.62
4105,HAY01,Haygrove South Africa (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,276,33648,270.25
4105,HAY01,Haygrove South Africa (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3840,HAY01,Haygrove South Africa (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,276,33648,270.25
3840,HAY01,Haygrove South Africa (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3821,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,588,75356,881.54
3821,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,53,11193,48.44
3821,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3821,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2,3635,42.42
3821,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,31,4478,22.23
3821,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,318,48694,249.66
4082,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,53,11193,48.44
4082,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4082,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,588,75356,881.54
4082,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,318,48694,249.66
4082,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2,3635,42.42
4082,HER01,HERO STRATEGIC MARKETING (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,31,4478,22.23
4003,Hid01,Hidocol CC T/A Signature Real Estate ,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3958,Hid01,Hidocol CC T/A Signature Real Estate ,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3752,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Special,114,58827,349.88
3752,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,National,226,30504,125.34
3752,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Business Internet Access (ADSL),0,0,440.00
3752,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Local,191,22378,107.60
3752,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,152,1.90
3752,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,264,32322,404.92
3752,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Call Recording - Associated Brokers Durban Hosted Call Recording - Professional 4000 - Hollins Insurance Brokers T/A Associated Brokers,0,0,395.00
3996,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Call Recording - Associated Brokers Durban Hosted Call Recording - Professional 4000 - Hollins Insurance Brokers T/A Associated Brokers,0,0,395.00
3996,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Local,191,22378,107.60
3996,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Special,114,58827,349.88
3996,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Business Internet Access (ADSL),0,0,440.00
3996,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,152,1.90
3996,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,264,32322,404.92
3996,Hol01,Hollins Insurance Brokers T/A Associated Brokers,07/15/2018,06/15/2018,07/14/2018,National,226,30504,125.34
3998,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,194,29512,369.69
3998,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,National,127,23807,107.54
3998,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,34,5189,28.17
3998,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3998,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Call Recording - Associated Brokers Cape Town Hosted Call Recording - Express 1000 - Hollins Insurance Brokers T/A Associated Brokers Cape Town,0,0,395.00
3998,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Special,107,42502,223.28
3754,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,194,29512,369.69
3754,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Local,34,5189,28.17
3754,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Special,107,42502,223.28
3754,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Call Recording - Associated Brokers Cape Town Hosted Call Recording - Express 1000 - Hollins Insurance Brokers T/A Associated Brokers Cape Town,0,0,395.00
3754,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3754,Hol02,Hollins Insurance Brokers T/A Associated Brokers Cape Town,07/15/2018,06/15/2018,07/14/2018,National,127,23807,107.54
3921,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,30,3736,46.81
3921,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,5,133,1.68
3921,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,39,8624,50.96
3921,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,84,14949,111.15
3921,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,51,17668,96.58
3921,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4188,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4188,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,39,8624,50.96
4188,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,5,133,1.68
4188,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,30,3736,46.81
4188,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,84,14949,111.15
4188,HOL03,Holthausen Financial Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,51,17668,96.58
3798,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Special,2,59,0.21
3798,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Local,9,691,5.74
3798,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,4,241,2.83
3798,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,National,3,687,4.02
3798,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Special,14,4382,16.92
3798,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3798,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,779.00
4057,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,779.00
4057,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Special,2,59,0.21
4057,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4057,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,National,3,687,4.02
4057,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Special,14,4382,16.92
4057,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,4,241,2.83
4057,HOM01,Home Decor Interiors CC,07/15/2018,06/15/2018,07/14/2018,Local,9,691,5.74
4213,IBN01,IBN Uk Immigrations (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3942,IBN01,IBN Uk Immigrations (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,6,63,0.80
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Line Rental,0,0,3995.00
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,2,224,3.48
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1443,210115,2631.87
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,1,0.02
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,500,71474,484.89
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,148,36697,181.36
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2,139,1.75
4075,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,1062,149786,691.46
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,2,224,3.48
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,1,0.02
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Line Rental,0,0,3995.00
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,6,63,0.80
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,1062,149786,691.46
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,148,36697,181.36
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1443,210115,2631.87
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2,139,1.75
3814,INC01,Incon Health Clinics (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,500,71474,484.89
4090,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,Local,158,33376,182.91
4090,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,International,5,649,11.19
4090,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,457.00
4090,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,276,3.32
4090,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,252,32979,396.74
4090,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,National,17,2179,18.18
4090,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,Special,18,5756,36.18
3827,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,Local,158,33376,182.91
3827,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,National,17,2179,18.18
3827,INT01,International Peace College of South Africa,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,457.00
